"SKU","DESCRIPTION","YEAR","CAPACITY","URL","PRICE","SELLER_INFORMATION","OFFER_DESCRIPTION","COUNTRY"
"11371","Ch Cheval Blanc","2009","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u","1149.97","Total Wine & More, Bellevue","2009Chateau Cheval Blanc StEmilion,Bordeaux Blend,Saint-Emilion,Bordeaux,France","USA (WA)"
"11371","Ch Cheval Blanc","2009","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u","1149.97","Total Wine & More, Millenia","2009Chateau Cheval Blanc StEmilion,Bordeaux Blend,Saint-Emilion,Bordeaux,France","USA (FL)"
"11371","Ch Cheval Blanc","2009","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u","1149.97","Total Wine & More, S. Las Vegas Blvd","2009Chateau Cheval Blanc StEmilion,Bordeaux Blend,Saint-Emilion,Bordeaux,France","USA (NV)"
"11371","Ch Cheval Blanc","2009","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u","1199.00","Grand Vin Wine Merchants US","Cheval Blanc2009(750ML)Saint Emilion","USA (WA)"
"11371","Ch Cheval Blanc","2009","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u","1399.99","Arlington Wine & Liquor","Chateau Cheval Blanc-St.-Emilion Grand Cru2009","USA (NY)"
"11372","Ch Cheval Blanc","2010","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","899.00","Acker Merrall & Condit New York Retail","2010Cheval Blanc","USA (NY)"
"11372","Ch Cheval Blanc","2010","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","1050.00","Belmont Wine Exchange LLC","2010Cheval Blanc","USA (CA)"
"11372","Ch Cheval Blanc","2010","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","1069.00","The Redd Collection","2010Ch Cheval Blanc","USA (CA)"
"11372","Ch Cheval Blanc","2010","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","1095.00","Guido's Wine","Cheval Blanc2010,750ml","USA (CA)"
"11372","Ch Cheval Blanc","2010","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","1150.00","European Wine Resource","2010Cheval Blanc","USA (CA)"
"11372","Ch Cheval Blanc","2010","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","1199.97","Total Wine & More, Bellevue","2010Chateau Cheval Blanc StEmilion,Bordeaux Blend,Saint-Emilion,Bordeaux,France","USA (WA)"
"11372","Ch Cheval Blanc","2010","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","1199.97","Total Wine & More, S. Las Vegas Blvd","2010Chateau Cheval Blanc StEmilion,Bordeaux Blend,Saint-Emilion,Bordeaux,France","USA (NV)"
"11372","Ch Cheval Blanc","2010","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","1232.50","Institutionwine.com","2010CHATEAUCHEVALBLANCST.EMILIONGRANDCRU","USA (NY)"
"11372","Ch Cheval Blanc","2010","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","1271.99","Ace Wine & Spirits","2010Chateau Cheval Blanc St.Emilion","USA (MN)"
"11372","Ch Cheval Blanc","2010","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","1294.58","Vinfolio","2010Cheval Blanc750ML","USA (CA)"
"11372","Ch Cheval Blanc","2010","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","1320.00","Sokolin & Co.","2010Cheval Blanc","USA (NY)"
"11372","Ch Cheval Blanc","2010","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","1323.55","Aabalat Fine & Rare Wines","2010Cheval Blanc StEmilion,Red Blend","USA (CA)"
"11372","Ch Cheval Blanc","2010","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","1500.00","DOB Wines/Duke of Bourbon","Chateau Cheval Blanc2010Bordeaux Saint-Emilion","USA (CA)"
"11372","Ch Cheval Blanc","2010","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","1590.00","Millesima - USA","Chateau Cheval Blanc2010,Saint-Emilion,1ergrandcruclasse""A"",Red","USA (NY)"
"11372","Ch Cheval Blanc","2010","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u","1595.00","Sotheby's Wine New York, Retail","2010Cheval Blanc,Saint Emilion","USA (NY)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","398.00","Yankee Spirits","CHEVALBLANCSTEMILION2014","USA (MA)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","479.00","Hart Davis Hart Wine Co.","2014Chateau Cheval Blanc(750ml),St-Emilion,1ergrandcruclasse(A)","USA (IL)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","492.00","Westgarth Wines","2014Cheval Blanc","USA (CA)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","493.00","The Redd Collection","2014Ch Cheval Blanc","USA (CA)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","498.00","European Wine Resource","2014Cheval Blanc","USA (CA)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","499.00","Vinfolio","2014Cheval Blanc750ML","USA (CA)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","499.00","Benchmark Wine Group","Cheval Blanc2014","USA (CA)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","499.97","Total Wine & More, Sacramento Arden","2014Chateau Cheval Blanc StEmilion,Bordeaux Blend,Saint-Emilion,Bordeaux,France","USA (CA)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","499.97","Total Wine & More, Millenia","2014Chateau Cheval Blanc StEmilion,Bordeaux Blend,Saint-Emilion,Bordeaux,France","USA (FL)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","499.97","Total Wine & More, S. Las Vegas Blvd","2014Chateau Cheval Blanc StEmilion,Bordeaux Blend,Saint-Emilion,Bordeaux,France","USA (NV)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","499.97","Total Wine & More, Bellevue","2014Chateau Cheval Blanc StEmilion,Bordeaux Blend,Saint-Emilion,Bordeaux,France","USA (WA)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","535.50","Wally's Wine & Spirits","2014Chateau Cheval Blanc750mL,2014","USA (CA)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","539.98","Wine Exchange","Cheval Blanc Saint Emilion2014Pre-Arrival","USA (CA)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","549.99","Zachys Wine and Liquor, Inc.","Cheval Blanc2014(750ML)","USA (NY)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","550.00","Hi-Time Wine Cellars","CHEVALBLANC2014STEMILION","USA (CA)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","599.00","Calvert Woodley","Chateau Cheval Blanc-St.-Emilion2014(750ml)","USA (DC)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","615.00","Sokolin & Co.","2014Cheval Blanc","USA (NY)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","629.50","Aabalat Fine & Rare Wines","2014Cheval Blanc StEmilion,Red Blend","USA (CA)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","649.99","Shop-Rite Wines & Spirits of Chester","2014Chateau Cheval Blanc Bordeaux Rouge,France,Saint Emilion,Red","USA (NJ)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","650.84","Saratoga Wine Exchange","2014Chateau Cheval Blanc St.Emilion Grand Cru,France,Bordeaux,Saint Emilion","USA (NY)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","799.99","Raeders Wines & Liquors","2014Ch Cheval Blanc,France","USA (NY)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","1080.00","Wally's Wine & Spirits","2014Chateau Cheval Blanc1.5L,2014","USA (CA)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","1084.00","EC Cellars LLC","2014Chateau Cheval Blanc,Saint-Emilion Grand Cru,France","USA (CA)"
"11373","Ch Cheval Blanc","2014","750ml","https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u","2295.00","Wally's Wine & Spirits","2014Chateau Cheval Blanc3L,2014","USA (CA)"
"11374","Ch Climens","1986","750ml","https://www.wine-searcher.com/find/climens/1986/-/-/u","59.00","FineWineCollector.com","1986Ch.Climens,Sauternes","USA (CA)"
"11374","Ch Climens","1986","750ml","https://www.wine-searcher.com/find/climens/1986/-/-/u","65.00","Belmont Wine Exchange LLC","1986Climens[ ]","USA (CA)"
"11374","Ch Climens","1986","750ml","https://www.wine-searcher.com/find/climens/1986/-/-/u","90.00","Wally's Wine & Spirits","1986Chateau Climens375mL,1986","USA (CA)"
"11374","Ch Climens","1986","750ml","https://www.wine-searcher.com/find/climens/1986/-/-/u","125.00","Benchmark Wine Group","Climens Barsac1986","USA (CA)"
"11374","Ch Climens","1986","750ml","https://www.wine-searcher.com/find/climens/1986/-/-/u","133.00","The Redd Collection","1986Ch Climens","USA (CA)"
"11374","Ch Climens","1986","750ml","https://www.wine-searcher.com/find/climens/1986/-/-/u","135.00","Finding.Wine","Chateau Climens1986-Chateau Climens750ml.","USA (FL)"
"11374","Ch Climens","1986","750ml","https://www.wine-searcher.com/find/climens/1986/-/-/u","150.00","THE ODD WINE CO. LLC","1986Climens Sauternes","USA (FL)"
"11374","Ch Climens","1986","750ml","https://www.wine-searcher.com/find/climens/1986/-/-/u","160.00","Sokolin & Co.","1986Climens","USA (NY)"
"11374","Ch Climens","1986","750ml","https://www.wine-searcher.com/find/climens/1986/-/-/u","180.00","Wally's Wine & Spirits","1986Chateau Climens750mL,1986","USA (CA)"
"11374","Ch Climens","1986","750ml","https://www.wine-searcher.com/find/climens/1986/-/-/u","1800.00","THE ODD WINE CO. LLC","1986Climens Sauternes","USA (FL)"
"11376","Ch Clinet","2009","750ml","https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u","295.00","Vinfolio","2009Clinet750ML","USA (CA)"
"11376","Ch Clinet","2009","750ml","https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u","304.00","The Redd Collection","2009Ch Clinet","USA (CA)"
"11376","Ch Clinet","2009","750ml","https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u","325.00","Sokolin & Co.","2009Clinet","USA (NY)"
"11376","Ch Clinet","2009","750ml","https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u","335.00","Morrell & Company","Clinet Pomerol2009(750ML)","USA (NY)"
"11376","Ch Clinet","2009","750ml","https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u","335.00","Westgarth Wines","2009Clinet","USA (CA)"
"11376","Ch Clinet","2009","750ml","https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u","349.00","City Wine Merchant","Chateau Clinet Pomerol2009","USA (NY)"
"11376","Ch Clinet","2009","750ml","https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u","349.99","K&L Wine Merchants","2009Clinet Pomerol","USA (CA)"
"11376","Ch Clinet","2009","750ml","https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u","369.99","Hyde Park Gourmet Food & Wine","Chateau Clinet2009","USA (OH)"
"11376","Ch Clinet","2009","750ml","https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u","399.95","Los Angeles Wine Company","2009Chateau Clinet","USA (CA)"
"11376","Ch Clinet","2009","750ml","https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u","549.99","International Wine Shop","2009Chateau Clinet,France,Red","USA (CT)"
"11376","Ch Clinet","2009","750ml","https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u","649.97","Wine.com","2009Chateau Clinet","USA (CA)"
"11376","Ch Clinet","2009","750ml","https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u","1650.00","Grand Vin Wine Merchants US","Clinet2009(3.0L)Pomerol","USA (WA)"
"11377","Ch Cosd'Estournel","1986","750ml","https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u","185.00","Belmont Wine Exchange LLC","1986Cosd'Estournel","USA (CA)"
"11377","Ch Cosd'Estournel","1986","750ml","https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u","199.00","Acker Merrall & Condit New York Retail","1986Cosd'Estournel","USA (NY)"
"11377","Ch Cosd'Estournel","1986","750ml","https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u","199.00","J&M Fine Wines","1986Chateau Cosd'Estournel","USA (MA)"
"11377","Ch Cosd'Estournel","1986","750ml","https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u","220.00","The Redd Collection","1986Ch Cosd'Estournel","USA (CA)"
"11377","Ch Cosd'Estournel","1986","750ml","https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u","237.55","Aabalat Fine & Rare Wines","1986Cosd'Estournel StEstephe,Red Blend","USA (CA)"
"11377","Ch Cosd'Estournel","1986","750ml","https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u","245.00","Vinfolio","1986Cosd'Estournel750ML","USA (CA)"
"11377","Ch Cosd'Estournel","1986","750ml","https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u","249.99","Beacon Wines & Spirits","1986Chateau CosD'estournel,Red Wine,France,Bordeaux,Saint-Estephe","USA (NY)"
"11377","Ch Cosd'Estournel","1986","750ml","https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u","255.00","Sokolin & Co.","1986CosD'Estournel","USA (NY)"
"11377","Ch Cosd'Estournel","1986","750ml","https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u","279.99","K&L Wine Merchants","1986Cosd'Estournel St-Estephe","USA (CA)"
"11378","Ch Cosd'Estournel","1995","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1995/-/-/u","180.00","Kahn's Fine Wines & Spirits","1995COSD'ESTOURNEL[STESTEPHE]","USA (IN)"
"11378","Ch Cosd'Estournel","1995","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1995/-/-/u","215.00","European Wine Resource","1995Cosd'Estournel","USA (CA)"
"11378","Ch Cosd'Estournel","1995","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1995/-/-/u","215.00","The Redd Collection","1995Ch Cosd'Estournel","USA (CA)"
"11378","Ch Cosd'Estournel","1995","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1995/-/-/u","245.00","Sokolin & Co.","1995CosD'Estournel","USA (NY)"
"11378","Ch Cosd'Estournel","1995","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1995/-/-/u","270.00","67 Wine & Spirits NY","Chateau CosD'estournel-Saint Estephe Grand Cru1995","USA (NY)"
"11378","Ch Cosd'Estournel","1995","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1995/-/-/u","274.50","Aabalat Fine & Rare Wines","1995Cosd'Estournel StEstephe,Red Blend","USA (CA)"
"11379","Ch Cosd'Estournel","1998","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1998/-/-/u","119.99","Vickers Wine On-line","Chateau Cosd'Estournel St.Estephe1998","USA (RI)"
"11379","Ch Cosd'Estournel","1998","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1998/-/-/u","162.00","The Redd Collection","1998Ch Cosd'Estournel","USA (CA)"
"11379","Ch Cosd'Estournel","1998","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1998/-/-/u","205.00","Sokolin & Co.","1998CosD'estournel","USA (NY)"
"11379","Ch Cosd'Estournel","1998","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1998/-/-/u","265.00","Wellington Square Liquors","CosD'estournel,Saint Estephe,Bordeaux1998","USA (RI)"
"11380","Ch Cosd'Estournel","1999","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1999/-/-/u","158.00","The Redd Collection","1999Ch Cosd'Estournel","USA (CA)"
"11380","Ch Cosd'Estournel","1999","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1999/-/-/u","200.00","Belmont Wine Exchange LLC","1999Cosd'Estournel","USA (CA)"
"11380","Ch Cosd'Estournel","1999","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1999/-/-/u","256.55","Aabalat Fine & Rare Wines","1999Cosd'Estournel StEstephe,Red Blend","USA (CA)"
"11380","Ch Cosd'Estournel","1999","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/1999/-/-/u","315.00","Cellaraiders","1999Cos Estournel","USA (NY)"
"11381","Ch Cosd'Estournel","2002","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2002/-/-/u","120.00","Belmont Wine Exchange LLC","2002Cosd'Estournel","USA (CA)"
"11381","Ch Cosd'Estournel","2002","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2002/-/-/u","125.00","Benchmark Wine Group","Cosd`Estournel2002","USA (CA)"
"11381","Ch Cosd'Estournel","2002","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2002/-/-/u","145.00","European Wine Resource","2002Cosd'Estournel","USA (CA)"
"11381","Ch Cosd'Estournel","2002","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2002/-/-/u","152.00","The Redd Collection","2002Ch Cosd'Estournel","USA (CA)"
"11381","Ch Cosd'Estournel","2002","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2002/-/-/u","156.55","Aabalat Fine & Rare Wines","2002Cosd'Estournel StEstephe,Red Blend","USA (CA)"
"11381","Ch Cosd'Estournel","2002","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2002/-/-/u","972.00","Wine Cellarage","2002Chateau Cosd'Estournel[Future Arrival]","USA (NY)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","210.00","The Redd Collection","2005Ch Cosd'Estournel","USA (CA)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","217.00","Westgarth Wines","2005Cosd'Estournel","USA (CA)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","217.99","Wine Library, Springfield, NJ","2005Chateau Cos Destournel,Blendfrom France,Bordeaux","USA (NJ)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","218.00","The Redd Collection","2005Cosd'Estournel,Saint Estephe","USA (CA)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","225.00","Belmont Wine Exchange LLC","2005Cosd'Estournel","USA (CA)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","225.00","Benchmark Wine Group","Cosd`Estournel2005","USA (CA)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","235.00","European Wine Resource","2005Cosd'Estournel","USA (CA)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","235.00","Vinfolio","2005Cosd'Estournel750ML","USA (CA)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","235.00","Clarets","2005Cosd'Estournel","USA (CA)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","239.00","Casey Key Collector Wine","Chateau Cosd'Estournel Bordeauxblend Bordeaux Saint-Estephe2005","USA (FL)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","249.00","Sokolin & Co.","2005CosD'estournel","USA (NY)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","249.99","Lynnway Liquor Mart","Ch.Cosd Estournel2005750ml","USA (MA)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","250.00","New York Wine Warehouse","2005CHATEAUCOSD'ESTOURNEL,REDBORDEAUX","USA (NY)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","267.99","Winesanywhere","2005Chateau Cosd'Estournel St.Estephe Grand Cru,France,Bordeaux,Haut Medoc,Saint Estephe,Red","USA (NJ)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","269.99","Total Wine & More, Sacramento Arden","2005Chateau CosD'Estournel StEstephe,Bordeaux Blend,Saint-Estephe,Bordeaux,France","USA (CA)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","269.99","Zachys Wine and Liquor, Inc.","Cosd�Estournel2005(750ML)","USA (NY)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","270.00","Hi-Time Wine Cellars","COSD'ESTOURNEL2005STESTEPH","USA (CA)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","273.65","Aabalat Fine & Rare Wines","2005Cosd'Estournel StEstephe,Red Blend","USA (CA)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","274.99","Hamptons Wine Shoppe","2005Chateau Cosd'Estournel St-Estephe2eme Cru-Bordeaux","USA (NY)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","275.00","Laguna Cellar","Chateau Cosd'Estournel2005,Saint-Estephe","USA (CA)"
"11382","Ch Cosd'Estournel","2005","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u","279.99","K&L Wine Merchants","2005Cosd'Estournel St-Estephe","USA (CA)"
"11383","Ch Cosd'Estournel","2009","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","312.00","The Redd Collection","2009Ch Cosd'Estournel","USA (CA)"
"11383","Ch Cosd'Estournel","2009","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","315.00","Vinfolio","2009Cosd'Estournel750ML","USA (CA)"
"11383","Ch Cosd'Estournel","2009","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","325.00","Cellaraiders","2009Cosd'Estournel","USA (NY)"
"11383","Ch Cosd'Estournel","2009","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","328.00","Wine Cellarage","2009Chateau Cosd'Estournel[Future Arrival]","USA (NY)"
"11383","Ch Cosd'Estournel","2009","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","330.00","Westgarth Wines","2009Cosd'Estournel","USA (CA)"
"11383","Ch Cosd'Estournel","2009","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","335.00","European Wine Resource","2009Cosd'Estournel","USA (CA)"
"11383","Ch Cosd'Estournel","2009","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","349.97","PJ Wine","Chateau Cosd'Estournel Saint Estephe2009(750ML)","USA (NY)"
"11383","Ch Cosd'Estournel","2009","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","350.00","Benchmark Wine Group","Cosd`Estournel2009","USA (CA)"
"11383","Ch Cosd'Estournel","2009","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","379.00","No Limit Fine Wines","2009Cosd'Estournel Bordeaux","USA (CA)"
"11383","Ch Cosd'Estournel","2009","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","379.95","Gil Turner's Fine Wines and Spirits","2009Chateau Cosd'Estournel(750ML)","USA (CA)"
"11383","Ch Cosd'Estournel","2009","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","379.99","K&L Wine Merchants","2009Cosd'Estournel St-Estephe","USA (CA)"
"11383","Ch Cosd'Estournel","2009","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","385.00","Morrell & Company","Cosd'Estournel Saint Estephe2009(750ML)","USA (NY)"
"11383","Ch Cosd'Estournel","2009","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2009/-/-/u","389.00","Grand Vin Wine Merchants US","CosD'Estournel2009(750ML)Saint Estephe","USA (WA)"
"11384","Ch Cosd'Estournel","2010","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2010/-/-/u","150.00","Morrell & Company","CosD�Estournel St.Estephe2010(375ML)","USA (NY)"
"11384","Ch Cosd'Estournel","2010","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2010/-/-/u","218.00","The Redd Collection","2010Ch Cosd'Estournel","USA (CA)"
"11384","Ch Cosd'Estournel","2010","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2010/-/-/u","225.00","Westgarth Wines","2010Cosd'Estournel","USA (CA)"
"11384","Ch Cosd'Estournel","2010","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2010/-/-/u","225.00","Benchmark Wine Group","Cosd`Estournel2010","USA (CA)"
"11384","Ch Cosd'Estournel","2010","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2010/-/-/u","237.99","Institutionwine.com","2010CHATEAUCOSD'ESTOURNELST.ESTEPHEGRANDCRU","USA (NY)"
"11384","Ch Cosd'Estournel","2010","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2010/-/-/u","239.00","Vinfolio","2010Cosd'Estournel750ML","USA (CA)"
"11384","Ch Cosd'Estournel","2010","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2010/-/-/u","246.00","Wine Cellarage","2010Chateau Cosd'Estournel[Future Arrival]","USA (NY)"
"11384","Ch Cosd'Estournel","2010","750ml","https://www.wine-searcher.com/find/ch+cos+d+estournel/2010/-/-/u","249.00","Cellaraiders","2010Cosd'Estournel","USA (NY)"
